id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1426721076088877067,1426721076088877067,2021-08-14 20:43:06 Central Daylight Time,2021-08-14,20:43:06,-0500,16228398,mcuban,Mark Cuban,,"I don't shill Doge. I shill the prods &amp; services of my companies. Where we allow people to pay in ANY crypto,  95% of the sales are in DOGE. Customers  CHOOSE to use DOGE. We can argue everything and anything re BTC, but right now DOGE is the people's way to pay. #DOGEFACTS",en,[],[],[],1616,3491,14024,['dogefacts'],[],https://twitter.com/mcuban/status/1426721076088877067,False,https://twitter.com/GoingParabolic/status/1426651138267488259,0,,,,,,,,[],,,,
1426713848384479233,1426600841650319367,2021-08-14 20:14:23 Central Daylight Time,2021-08-14,20:14:23,-0500,16228398,mcuban,Mark Cuban,,"@justakidfromlbc @GoingParabolic I think the inflation rate is big enough to act as a distribution mechanism, but the fact that it is deterministic and at least to this point, consistent, will allow holders to make their own decisions about how to use Doge",en,[],[],[],5,17,72,[],[],https://twitter.com/mcuban/status/1426713848384479233,False,,0,,,,,,,,"[{'screen_name': 'justakidfromlbc', 'name': 'David C. Ronquillo', 'id': '1037034163545821184'}, {'screen_name': 'GoingParabolic', 'name': 'Jason A. Williams “The Parabolic Guy”', 'id': '1194984822'}]",,,,
1426680961769562113,1426600841650319367,2021-08-14 18:03:42 Central Daylight Time,2021-08-14,18:03:42,-0500,16228398,mcuban,Mark Cuban,,"@Atoms_to_Bits @rothbardian88 @derekmross @GoingParabolic And inflation rate for products and services purchased in BTC, Eth, Doge or anything face the same issue. If I raise my price on a product or service I offer because I think the value is there, you don't have to buy it, but it is inflation",en,[],[],[],6,6,45,[],[],https://twitter.com/mcuban/status/1426680961769562113,False,,0,,,,,,,,"[{'screen_name': 'Atoms_to_Bits', 'name': 'Adam Brown ⚡️', 'id': '1343294679467495424'}, {'screen_name': 'rothbardian88', 'name': 'Anatomy of the State', 'id': '1105765935896510464'}, {'screen_name': 'derekmross', 'name': 'Derek Ross 🌋⚡', 'id': '9768732'}, {'screen_name': 'GoingParabolic', 'name': 'Jason A. Williams “The Parabolic Guy”', 'id': '1194984822'}]",,,,
1426655778480459781,1426600841650319367,2021-08-14 16:23:38 Central Daylight Time,2021-08-14,16:23:38,-0500,16228398,mcuban,Mark Cuban,,"@rothbardian88 @derekmross @GoingParabolic I'm saying there is an amount of inflation that is acceptable.  We can argue that 5pct from Doge is too much. That's fair.  BTC is currently 1.77% inflation,  but it could be higher because we don't know how many BTC have been lost. 0 inflation BTC is not in our lifetime",en,[],[],[],11,29,144,[],[],https://twitter.com/mcuban/status/1426655778480459781,False,,0,,,,,,,,"[{'screen_name': 'rothbardian88', 'name': 'Anatomy of the State', 'id': '1105765935896510464'}, {'screen_name': 'derekmross', 'name': 'Derek Ross 🌋⚡', 'id': '9768732'}, {'screen_name': 'GoingParabolic', 'name': 'Jason A. Williams “The Parabolic Guy”', 'id': '1194984822'}]",,,,
1402495474142224386,1402352426468970500,2021-06-09 00:19:12 Central Daylight Time,2021-06-09,00:19:12,-0500,16228398,mcuban,Mark Cuban,,"@boardroom @BobanMarjanovic @luka7doncic  https://t.co/E3JEVTNoiv  . Yes, just choose the bitpay option and pick Doge !",en,[],['https://dallasmavs.shop/collections/new-arrivals-1/products/luka-bobi-bffs-tee-soul-mate-orange'],[],8,20,93,[],[],https://twitter.com/mcuban/status/1402495474142224386,False,,0,,,,,,,,"[{'screen_name': 'boardroom', 'name': 'Boardroom', 'id': '1072254151508275200'}, {'screen_name': 'BobanMarjanovic', 'name': 'Boban Marjanovic', 'id': '1031967637561954304'}, {'screen_name': 'luka7doncic', 'name': 'Luka Doncic', 'id': '460116210'}]",,,,
1393673151691755521,1393646131708665858,2021-05-15 16:02:27 Central Daylight Time,2021-05-15,16:02:27,-0500,16228398,mcuban,Mark Cuban,,@ANANDDB I never was anti crypto. Ive owned it for years. What I said was that btc had little utility other than as a store of value. What am I talking about now? Utility. And I don’t shill anything.  I said doge was better than a lottery ticket. Then people started using it to buy things,en,[],[],[],43,16,311,[],[],https://twitter.com/mcuban/status/1393673151691755521,False,,0,,,,,,,,"[{'screen_name': 'ANANDDB', 'name': 'Anand Desai-Barochia', 'id': '35026175'}]",,,,
1393653499490144258,1393625967462080514,2021-05-15 14:44:21 Central Daylight Time,2021-05-15,14:44:21,-0500,16228398,mcuban,Mark Cuban,,@CTHOMPS76132542 @IOHK_Charles I have said many times that DOGE was a joke that became real because of its user base. @BITPAY and the users gave DOGE utility. And ive been clear that  It only stays relevant if it continues to grow as a payment mechanism.,en,"[{'screen_name': 'bitpay', 'name': 'bitpay', 'id': '915465450'}]",[],[],118,102,860,[],[],https://twitter.com/mcuban/status/1393653499490144258,False,,0,,,,,,,,"[{'screen_name': 'CTHOMPS76132542', 'name': 'BLACKCATMINER', 'id': '1063974930751074304'}, {'screen_name': 'IOHK_Charles', 'name': 'Charles Hoskinson', 'id': '1376161898'}]",,,,
1393623463626219520,1393623463626219520,2021-05-15 12:45:00 Central Daylight Time,2021-05-15,12:45:00,-0500,16228398,mcuban,Mark Cuban,,"And for the record, the only DOGE I own is the 3250 I bought with my 11 yr old and however much has been spent on Mavs merchandise and tickets.  My only financial benefit is more people using it to buy Mavs stuff at  https://t.co/VUydpLFzGh 🚀🚀🚀",en,[],['http://Mavs.com'],[],493,833,5001,[],[],https://twitter.com/mcuban/status/1393623463626219520,False,https://twitter.com/mcuban/status/1393622093745565696,0,,,,,,,,[],,,,
1393622093745565696,1393622093745565696,2021-05-15 12:39:34 Central Daylight Time,2021-05-15,12:39:34,-0500,16228398,mcuban,Mark Cuban,,"The reality is that even with crypto, SUPPLY AND DEMAND IS UNDEFEATED.  Without demand, its all just talk and utility drives demand. DOGE may or may not survive llong term, but it wont be the first product whose users took it a new direction from it original intent and succeeded",en,[],[],[],849,1872,12447,[],[],https://twitter.com/mcuban/status/1393622093745565696,False,,0,,,,,,,,[],,,,
1393591690687131652,1393591690687131652,2021-05-15 10:38:45 Central Daylight Time,2021-05-15,10:38:45,-0500,16228398,mcuban,Mark Cuban,,"Doge has ""deterministic inflation"" meaning the amount of inflation is defined. There is no uncertainty as to the amount of created and it's inflation percentage. Which could allow it to grow as a valid payment mechanism.  The unknown is whether enough people will use it this way.",en,[],[],[],726,2249,8715,[],[],https://twitter.com/mcuban/status/1393591690687131652,False,https://twitter.com/Alfredorealp/status/1393590123669991431,0,,,,,,,,[],,,,
